device_id,last_payment_date,first_name,last_name,amount
f1649f77-aae1-4341-abda-a418b3171909,2019-10-25 02:12:00,Alfonse,Toomey,486.91
d1e0b384-7518-4ed6-b9aa-80dae36a15d1,2019-11-15 15:56:30,Thedric,Sprankling,34.65
8ea1e294-5086-48fd-9e31-326320d3527d,2019-12-13 20:01:31,Marlene,Macvain,365.20
f472fa21-6509-4a1b-b326-596f53b28347,2019-12-20 21:49:31,Maggee,Ewestace,335.67
0ea896b6-a792-44b2-9ea1-8406117f1a89,2019-12-22 23:52:06,Jany,Huitt,45.78
942fb0b1-1ba1-43f8-ba38-0929ed84d084,2019-11-20 11:29:21,Mata,Garahan,320.30
f021c905-585a-442b-b575-025488feaf8b,2019-11-24 23:25:50,Ernie,Littlejohn,71.94
f5c60dff-bcb0-4978-a0d2-e28d54b1ee93,2020-01-01 08:14:19,Gerard,Tabor,598.20
02c49661-7e2f-454e-a937-bf5d801a66e1,2019-10-20 04:26:03,Thedrick,Pighills,509.73
548193d9-0da7-4e5f-880e-af8c9c414f1f,2020-01-24 15:45:55,Yetty,Clendinning,571.03
78c419c4-eca7-4a7b-af1a-6595d6ef5697,2019-10-21 01:05:13,Sonny,Gerhold,22.47
0205c98a-3754-455e-8384-40cae379af88,2020-01-28 00:38:18,Cordi,Skewes,213.44
aa070cfe-a9ee-48da-8754-1db7dd338b46,2020-01-03 09:30:29,Thurston,Erett,301.88
5919c05e-901e-449c-bd70-bc0e9b3ce4c8,2020-02-01 14:48:40,Shawna,D'Adda,394.40
336b27ce-0652-4612-a625-491553177aac,2019-12-16 08:47:53,Shandee,Stutte,368.82
8244b6e4-8856-4ca2-a20a-3e7c5607cc1c,2019-12-31 18:09:48,Abraham,Labell,96.96
b65dbc06-b82e-4d77-b735-50736a9ced4a,2019-11-10 03:14:02,Jess,Sixsmith,591.76
99af3f6a-9458-4b83-a6ba-e6b35d06db86,2020-01-23 06:26:59,Joan,Dollman,481.23
e8ce256b-c199-482c-a081-2de4c72084e2,2020-01-09 19:32:52,Kippie,Shildrick,174.43
1dc3aa24-92dc-4501-a988-3cf0aa1f5cf0,2020-02-08 06:19:54,Aldous,Verheyden,95.92
88e64fff-1ceb-424c-9a93-ef4889faf06c,2020-02-03 06:17:03,Reginauld,Mougin,290.26
b7a8164d-5d26-406b-89e7-cfb85901c3e7,2019-12-26 17:47:31,Minetta,Raitie,321.94
ee83254e-eeb3-4883-bcbe-562b5787c633,2019-10-19 04:35:45,Haven,Collimore,558.20
24a7c3e9-093c-4ae2-a408-ad1afd2ead9d,2020-01-30 16:13:43,L;urette,Grimmert,176.16
ed47bc6d-2d3f-4dc4-9a96-d89a53d00ef8,2019-12-20 11:36:21,Shaun,Whithalgh,161.74
e3d01c24-783d-44e4-8336-fedb7cd0cd14,2019-10-16 06:40:42,Berenice,Eatherton,456.69
4a8ae783-bdfc-402e-8276-92d0bb969ace,2019-10-16 10:24:54,Cash,Sent,515.44
bd3a5056-9cc1-4ce6-a385-712fff83272b,2019-10-14 12:26:02,Alejoa,Petrozzi,162.02
b237baf6-346c-4cde-b134-f185b4322393,2019-11-07 15:35:57,Don,Graham,546.94
37881c21-0a5f-4054-b3af-18b7d2528e39,2019-11-25 01:18:36,Kessia,Risbridger,546.23
8aa6cb96-d0fa-448e-a913-1ac3795d49f3,2019-10-14 00:32:45,Kacie,Ianilli,93.35
86c20b4f-a87f-47f2-bb3c-9e4191eb9a2a,2019-11-07 05:50:00,Alison,Wraggs,421.56
b894329f-be9d-44f7-b82e-8285f61a0571,2019-12-05 12:26:02,Wallace,O'Flynn,547.47
9a4b48e2-dad0-466d-acf0-d09850b0b8ae,2019-10-08 02:15:51,Pammy,Berecloth,532.65
f910182c-a196-4234-94b3-3a4209c10a50,2019-10-01 01:26:07,Jerri,Hugle,313.73
3af735d4-9a89-4f2d-84c6-5c13398e8f2b,2019-11-11 10:37:52,Allissa,Godfray,363.37
d2347c4f-0ec6-423d-9721-70d430cbd6e8,2020-02-06 19:16:01,Elvin,Ould,468.71
4a7f597b-82ad-4ac2-8231-4b92978f144f,2019-12-06 20:03:56,Aaron,Betterton,368.39
3878c5bd-847d-426c-976b-67779e37b23c,2020-02-07 08:28:56,Tore,Rendbaek,302.49
ce1fa490-d0f3-4589-a046-2e3006c58a06,2019-10-31 14:25:11,Zaneta,McCourtie,222.03
899ad09a-7e64-4538-9f31-86e88652afcd,2019-12-30 20:28:22,Alphonso,Vaan,251.56
fbdaedc4-3614-4b13-9674-e381f0302567,2019-12-01 23:24:07,Hansiain,Balf,23.00
6ea321f9-dd48-47e3-9163-24106a51fa72,2019-10-10 16:20:29,Lexine,Humbee,399.00
24a52751-1ae3-491c-b076-5d104ed7d8f7,2020-01-13 22:34:59,Jess,Roback,192.39
4a59f5cd-e3f9-4dce-96cf-63acec8c8352,2019-12-14 06:56:04,Tobias,Von Der Empten,467.66
1957f911-a488-4fe1-8f79-cdf97f02b3ab,2020-01-30 06:45:08,King,Grouvel,396.94
1ad7aa09-a0be-4339-9f09-e7b95958ebec,2019-10-10 14:32:54,Trixie,Leydon,482.20
5427d1ae-3071-4dd5-be79-733c4a39c676,2019-10-14 04:29:25,Ardith,Gronw,319.05
a832e183-a246-4c15-9ebf-140a29b8ed9d,2020-01-07 10:00:02,Benji,Postill,254.43
79b81224-6fa4-43df-af2e-2fab3186debb,2019-10-08 20:05:45,Kinnie,Matterson,176.82
0d976a17-34f9-4707-a7a3-0c28c45185ba,2019-10-21 11:19:58,Terrie,Gardener,193.18
319dc651-c6a1-47a5-882f-98a4f1da970b,2019-10-29 17:04:47,Carlyn,Alexandrescu,584.72
0561a617-3c5b-40af-a9aa-805152a61538,2019-10-19 09:16:31,Ware,Usher,166.78
d54a2aa1-00c4-4b8d-aff0-a2d137dcd04a,2019-12-29 18:46:21,Valera,Shakespeare,432.93
48e80219-119d-44e4-be1f-7694895ce462,2019-10-27 22:16:54,Kaia,Warlow,112.97
58225fcd-63f2-4fe1-981d-b89ff7c2e2b8,2019-12-06 05:49:47,Susi,Eskriet,478.05
52c95630-c718-4611-a1bc-92f60c0168b1,2019-11-24 18:13:02,Milzie,Stroder,351.96
f9664582-61be-49fb-9088-deb0c38d90cf,2020-02-06 12:59:28,Doe,MacConnechie,482.42
1e9364af-fc50-4d6c-ab2c-379b7484c8a6,2019-11-21 03:46:12,Verla,Barras,57.09
333e2b4e-f695-4596-8d3a-b351f13f230b,2019-11-15 21:00:10,Finley,Gasking,50.04
adfec797-7a7c-4215-8d8e-c21176644ad3,2019-10-02 23:20:30,Hali,Varga,107.86
339abb2e-fa4d-4311-86f6-f7376ba6bd2b,2019-10-29 16:53:37,Florri,Rennebeck,219.35
1a00cb04-0859-4d90-8f26-f1b0d5702082,2020-01-28 22:36:28,Hilary,Iuorio,542.66
aba7bca2-c1f6-481b-9106-75a6589e7e86,2019-11-15 15:18:48,Pennie,Pincked,37.35
387ef415-ec6e-4d8d-b401-5503d1977fc9,2020-01-12 07:02:15,Melvyn,Pawlett,102.53
735cd984-f69c-4208-bc65-94cdd34e2dde,2019-12-15 15:55:35,Broddy,Butterick,93.31
6d2f8aee-ad37-4bcd-ab63-6e9a21114eb4,2020-01-17 11:15:17,Gwendolin,Delph,246.82
c8428fcc-898f-45a9-a527-3b7382e05513,2019-10-01 16:46:11,Brendis,Huish,267.94
46a53a23-c76e-4761-be7d-bdcd69dd1ff5,2019-10-02 20:36:22,Osmund,Cristobal,198.41
07e59c54-2bdb-4b8b-ac68-ab65c78856b6,2019-10-10 19:13:42,Gabriela,Cleeves,412.23
e74302b3-4a3f-4cda-b685-c8cf75c7b00c,2019-11-07 00:26:07,Finley,Elsmor,63.95
4fa694f1-21f2-4d5f-9202-881ee8c862c4,2020-01-15 04:51:48,Moina,Fellon,401.42
f7d2eb6a-dab3-4920-8caa-11a67c25b705,2019-12-07 00:02:19,Janene,Date,163.01
10656c43-4397-4358-918b-61bfc859d348,2019-12-18 23:10:28,Diena,Knath,44.90
b84f438e-5c4f-476b-9679-4938ea7067fb,2019-11-13 14:35:39,Alfy,Hainge,315.41
e0d8fd2d-65dd-4662-9082-99e5a033e373,2019-12-06 18:09:34,Dallon,Paolino,68.02
2e272d95-ed71-4b49-9106-3472eeeaa4d2,2019-12-13 08:16:29,Tarra,Rudinger,380.58
c76f542a-4f7a-4294-bb18-00f5dd259b20,2019-11-04 17:28:22,Patti,Freeberne,476.55
8cd48c76-492a-4a74-ada2-5649775b6fed,2019-12-11 16:58:59,Tatiania,Gayton,344.77
fe4bbd7e-0e25-4fce-a1e5-a8f6c4f4ca78,2020-02-08 19:24:34,Carroll,Crutcher,475.70
2828b357-6b25-458a-b5f8-c1898246320c,2019-11-23 15:33:02,Harcourt,Biernat,189.59
7ff78ad8-b5bd-4ad7-8946-fddbae752284,2019-11-10 15:56:36,Suzanne,Swalough,115.30
e5fe8cd2-2682-4b44-8f93-8ed3e5fdeade,2019-10-30 12:44:06,Eilis,Eseler,382.97
b2edea0e-d6a5-4571-9d15-456dfe9c8ff8,2019-10-30 03:47:48,Obidiah,Aujean,452.61
cbe43c65-92e5-4dfa-8e50-ce0d30b1bd15,2019-11-15 03:21:38,Silas,Longden,34.58
b8ec6b03-6109-463a-ac14-fe5e51a4d88e,2019-12-08 21:06:40,Vitoria,Koeppe,193.98
1adeaa09-2c5c-4147-90e2-4cb605767d2d,2019-11-22 06:03:22,Yancey,Bellward,254.44
09767c38-052d-423a-b862-f84827f7c37e,2019-12-03 02:57:03,Freddy,Leavry,298.54
a51c48e9-cc3c-4f1b-b594-abc93ae1b024,2019-10-14 21:10:36,Zandra,Knifton,272.77
5c41d7dc-922b-4e5b-9802-e16c60e856a7,2020-01-13 21:54:19,Grethel,McAlpine,76.84
bfc70d14-cc6c-420a-a885-655aa1cee9b4,2019-11-12 19:24:40,Leanor,Batterton,378.38
bdf09190-f1d9-47d1-9fa4-e90048df6f7b,2020-01-30 09:20:12,Orella,Gieraths,40.07
bf27ca38-2f54-4017-a490-628d283d7c85,2019-12-09 10:50:17,Masha,Widocks,173.53
5d878775-b6bb-4b50-85af-2ca203c7af39,2020-01-20 12:48:47,Cassi,Carlaw,202.97
6ff1c519-668f-4c14-8f13-bc86b5b868cb,2020-01-08 02:13:25,Geno,Kinworthy,434.37
8f7d29e1-59a4-4fca-8d26-71b1c395fa83,2019-10-18 01:27:42,Christel,Dutchburn,72.49
0c128897-601a-4f1e-aaf8-7e5d8a58d909,2019-11-29 03:17:36,Jessi,Bousfield,249.31
d12f6aa2-960e-425c-8dad-c27ec3b2ef56,2019-11-29 04:53:26,Rica,Soffe,535.72
a93249e0-7ca1-4359-980e-c58e20d39962,2019-10-23 13:29:39,Wallis,Trask,578.45
87469ac9-a138-4377-826e-640043d29c1f,2019-10-24 15:17:56,Inga,Jenks,471.07
a230ea8d-f3a0-478d-903e-e13fa04fe260,2019-11-21 12:30:45,Meier,Larchiere,43.05
fe9dbf88-43a7-4dc9-8453-dde51f688568,2019-12-27 04:56:14,Janette,Lanchester,42.05
54d3ee89-07b7-48b9-8ff0-cdd789e98efb,2019-12-03 01:06:18,Consuelo,Petters,60.75
c0bdc555-31ce-477a-9e10-6ed5074b5dd2,2019-11-22 16:45:51,Alvy,Sandison,240.84
a1213bc8-bf0d-4141-8215-6e1708dde0f6,2019-11-07 20:43:35,Dorian,Burmaster,504.53
32e43a63-8dad-4025-9821-c88c6d90600b,2019-10-12 05:53:39,Shelagh,Petrov,147.81
11169a5a-a54d-4a39-921d-a72a16392df4,2019-11-09 05:39:00,Marie,Docharty,500.06
2e914c18-1f4f-48bc-8821-e986e7ce71df,2019-10-31 19:56:57,Yvonne,Cockburn,489.86
2e9c85f6-683b-4117-84f4-179c64dc5142,2020-01-28 14:39:16,Brandais,Dorre,208.89
53b5932a-cd12-4c79-947c-a36c08846ca4,2020-01-17 06:17:50,Melania,Lewerenz,145.58
a5350249-2011-4fe3-9f8d-49fb5113adaa,2020-01-19 13:00:05,Vernon,Stopps,429.98
00d7059e-a053-401d-a545-6c23d024117e,2020-01-05 00:05:37,Perry,McKinie,48.10
f96d83c7-c0aa-4c30-aadf-138ba0c92591,2019-10-31 05:03:40,Rosaleen,Caen,55.23
52b8797f-4afe-498d-9343-c5a9b9d96ca6,2019-12-08 07:53:41,Honor,Judron,196.75
f80e60df-e72c-477d-bba4-67ef0c2a4b23,2020-01-07 15:41:42,Sal,Reimer,471.89
fb5180c5-56f8-42a9-adcc-fdc713aca1fd,2019-11-27 13:18:46,Pedro,Marten,153.86
0b428dc6-45f4-4dd6-a8bd-cdb2c3ce8e21,2019-10-04 09:57:37,Roshelle,Ogelbe,277.80
b6c6cd8c-5bbc-4ac4-9a3f-3280fb8f9e5c,2019-11-16 16:16:44,Dolli,Lambdin,199.14
007feeec-e0c1-4bc7-acd4-d50768af794e,2020-01-09 06:39:42,Dorothea,Tellett,64.38
858cc36d-2b96-4a09-80f4-0f00a1fee0a9,2020-01-23 17:28:16,Quill,Greenhouse,133.06
5d41539f-95de-44b7-9cfa-0ace6979ec57,2019-12-05 12:34:16,Farly,Scottrell,583.04
d6b1c228-18d5-4200-9f2a-87dc7ab90930,2019-12-09 10:28:08,Claude,Cristofolini,371.28
426da7e5-3b61-4ae0-8178-3f1a360df48d,2020-02-01 23:07:07,Eliza,Kliche,165.19
a0f13938-669b-4dde-af37-7b4c13c0b683,2019-10-16 23:05:49,Charita,Bedlington,75.79
71e1e3d1-3402-4444-a5f5-dfe8405c9845,2019-11-14 03:29:09,Duky,Berrisford,557.23
737d7b62-8145-49b9-b93a-086eff0dcbd9,2019-11-20 15:17:43,Ker,Gartenfeld,456.08
9b191035-625f-47b7-a607-d80e2c274897,2019-10-31 16:36:50,Halley,Davidesco,541.08
eb644f2b-6802-447c-9986-807d33150dea,2019-11-25 22:14:22,Joycelin,Mulbry,481.28
a065ecfc-01b3-4e2b-9d60-13cb111f52c7,2019-10-31 18:12:15,Leena,Poor,496.10
90ba57ba-e38b-4975-b4f2-fb467ede5bc7,2019-10-17 07:40:37,Pauly,Sparshett,326.35
ec94b821-d006-41e1-81a1-13daba758a49,2019-12-29 19:39:21,Jaclin,Cessford,490.77
8c80cf30-e7e7-491c-add9-451d8afdc5a3,2020-02-02 09:10:02,Lauritz,Hawkyens,257.16
cbd84fc7-d438-4a25-ab78-c29d416d293b,2019-12-11 14:26:30,Andria,Baseggio,344.92
6a50f3b8-1b2b-4045-b8f6-7e326c729af0,2019-10-05 13:39:54,Opalina,Beaufoy,316.78
855c9a43-c21b-407d-b38d-11e65669a0fe,2019-12-15 05:34:05,Alair,Dannel,429.87
40cf8106-3a81-45b5-afd0-1589fd3500f9,2019-11-10 09:46:40,Anetta,Horder,419.18
98291222-a8f5-4c1f-8675-0bff4ab079c6,2019-11-16 10:11:01,Theresa,Crennan,152.40
23ecd39a-6550-40fc-9482-313ce886ab9b,2019-11-25 02:22:48,Dieter,Stanner,101.33
de932c6b-0699-4222-996b-cad9dd13bd6b,2019-11-16 01:27:47,Kirk,Lafay,26.80
52cd251d-d472-47d4-be33-d9fc591d8d5c,2019-11-18 21:47:43,Jacynth,Simonassi,451.78
716a801f-a6e8-41c7-b434-fd2c2f5cc40a,2020-01-05 14:54:58,Catha,McLean,569.86
5c2ea57f-5aa7-4513-927d-8bd835cc1d5c,2019-10-29 14:14:15,Conny,Mallindine,218.36
e49c4b2d-92c7-470a-ba65-8b1806355d1a,2020-01-16 09:13:22,Ariella,Brocklesby,492.80
4dc605ca-260e-4c3a-8ed2-a07f8b2beb38,2019-10-29 20:05:40,Hercules,MacWhirter,195.88
607736c8-f87f-468f-a566-c804890c8aee,2019-10-18 17:55:41,Koo,Orro,55.85
1446e4a5-4585-41d1-a57e-aafc9288176b,2019-10-04 11:19:11,Whitby,Chave,453.88
2b8d61b6-6be9-4f1d-aaad-e17fa7c87d48,2019-12-22 06:41:57,Stefania,Hinrichsen,442.41
531768fc-de4c-4ce1-94be-eb2977df5a9c,2020-02-04 03:04:10,Jammie,Birney,95.61
0548663f-b282-4343-929f-987cbe0f1827,2019-12-10 15:39:19,Hali,Nutton,468.28
9e87d683-0147-401f-8cef-31b07a7f2fbf,2019-11-22 12:52:48,Baldwin,Bare,176.68
d7a53b9f-afd9-4bec-9dcb-7d91722616b9,2019-11-22 09:48:43,Arnuad,Bertin,106.71
0e42d402-e560-4be4-897d-c43f48adb7b5,2020-02-01 02:52:24,Elmer,Svanetti,556.75
bcef098a-0136-46d8-910a-52b9125cac90,2020-01-26 18:30:39,Kerri,Stokoe,346.84
ab00f4db-1261-4d14-9939-8a7942db7732,2019-11-06 00:13:48,Antonietta,Oldridge,513.22
52924113-a6cf-4e3d-ac2e-08a77bf88f92,2020-01-25 22:58:58,Nobie,Pirelli,394.68
ac9b041c-a567-4e4b-b9b8-8f0eda0434da,2019-12-20 22:27:11,Chuck,Gripton,109.49
31d52077-d839-4968-9811-0e7acd81eb82,2019-11-25 11:01:14,Rina,MacGuiness,263.89
054ec367-f763-44f9-8856-173d03f1defc,2020-01-27 05:22:50,Patsy,Markson,357.79
f4351d4a-bb07-4aa4-8fee-125085011ce6,2019-10-21 03:21:36,Sarene,Bernardeau,564.25
315575dc-f1b6-445f-afe6-0fdcd629c31d,2019-11-12 20:25:49,Aggy,Littleton,52.52
584c5d3e-b1de-41a7-bd10-f612ad64d23e,2019-12-05 17:40:33,Claribel,Wallbutton,418.38
f38cf220-0775-4598-858b-ab0c42aaced8,2020-01-28 01:39:59,Flor,Dreakin,524.65
0af8207a-8c24-4ad6-b1fd-35785d4da269,2020-01-09 02:42:33,Nanci,Lindl,173.24
97110a65-1a31-49a9-b2f0-e9f0496799fd,2019-11-16 03:50:05,Kristi,Lavielle,468.52
48829992-6d62-4b35-a8e1-a4145a1c7af5,2020-01-22 00:02:39,Lew,Foulkes,94.68
50725a03-80a0-48e0-8953-bf36deaed42b,2019-10-23 15:46:35,Rolfe,Lumby,507.88
6ae6f8e3-fd85-4cb1-91dd-f1da68dfd2b0,2019-10-16 06:12:53,Delano,Iacovaccio,45.35
32c115d7-df86-49af-accb-fa6ef88984a0,2019-10-28 00:53:48,Jeremiah,Peach,238.68
d0ee42f5-ac49-4c84-9075-e618a1814cff,2019-12-16 06:18:36,Osbourn,Marley,61.70
6258eac4-ac78-4e95-8e0f-28dc046a63cf,2019-11-15 00:21:22,Allianora,Timlin,32.68
1fa15cce-62d5-40d1-8440-ac80eeb9a992,2019-10-08 21:51:52,Iolande,Yarrell,349.50
067388c2-4603-4598-ba1b-1d8acd66e5a9,2019-11-14 15:17:11,Ruperta,Orbon,40.08
41cd8612-ba96-4dfe-9c25-b3fd6140c808,2019-10-29 06:00:07,Base,Giacomi,163.58
7eaa3b40-2bf6-4c6c-afd9-a922abf865c4,2019-11-04 19:44:34,Maureene,Casacchia,315.45
dc321126-3941-4a2a-9905-9fd515490232,2019-11-25 19:54:42,Janifer,Treacher,320.36
fa6fecac-b1e5-42dc-82ef-917d92ab1018,2019-11-16 07:34:02,Gabbie,Swire,258.30
c29316b3-0f7d-41a1-89cd-746ed4bf7e77,2020-01-26 17:41:18,Lorrayne,Kettell,551.76
2bf86c4f-e8b3-45f6-9ed8-7e9fbf26ebe5,2019-11-26 03:09:45,Stearn,Thorwarth,351.32
6d08ef5f-a1d8-4db9-bcbf-9a9dbec224a9,2019-10-13 18:04:16,Constancia,Busfield,64.84
d1a33736-ab92-4c66-a4ee-9254f5502508,2020-01-16 23:56:24,Kakalina,Mannix,102.82
e0c29f82-fef2-44bf-8dba-13d380552b66,2019-10-31 01:40:10,Hube,Brussell,74.83
9ec473b2-3cf9-4c59-a947-b540a93a7de8,2019-10-08 16:34:44,Vincenty,Golsworthy,110.26
bee8d977-fdf8-4565-b7d9-863ad428725d,2020-02-07 01:38:30,Nicolea,Havenhand,375.54
d734b57b-2f86-4eee-8b06-ca587eb08a71,2019-11-19 19:39:45,Lorain,Arthan,528.44
68a6603d-abf4-4094-bb01-f1cb4df2daa4,2019-12-27 20:34:39,Anna-maria,Golton,486.19
a52796f9-e959-4969-a038-8364c4f30d38,2019-11-15 09:25:46,Andrew,Christophe,171.52
9aaec8a2-12d4-41bb-b23f-8bf83562e036,2019-11-19 07:52:17,Jeanne,Monteaux,20.77
ce87f73f-f950-4e8f-9d28-849408acd231,2020-01-24 12:33:25,Imelda,Ecob,259.20
6c6255fd-e309-4d4a-b613-bff47acc270b,2019-11-11 14:32:33,Benny,Farlane,403.09
6b5084b0-97ae-4002-a8c9-f855ea9eb4f0,2020-01-02 19:15:33,Barrie,Bartkowiak,270.26
864b0e9e-fb04-49d0-9442-9cc003321f3c,2019-11-03 08:31:30,Martha,Howgego,273.01
7907f166-af1e-465c-bb8a-1003803d024c,2019-10-20 14:38:54,Kacey,Seamark,544.16
2917f4dd-502f-42c9-817d-70ea393dd464,2019-11-26 22:49:24,Sidoney,Jinkinson,326.26
e095af6a-e8d3-4bb9-a757-0de19e8909e4,2020-01-16 16:07:53,Glyn,Rittmeier,375.55
655e0a43-5ee9-4c25-bfc2-b480ca06c42f,2019-10-23 20:06:09,Addie,Reisenberg,427.51
a94c1fe4-d521-470a-bbb2-45c7cd2cb091,2019-12-09 14:44:28,Nora,Woffenden,133.72
5f7ba5a7-2996-4bc6-84bf-a4f1c770648e,2019-12-12 09:05:38,Cinnamon,Christin,592.29
bb9c9459-b44d-4f14-8eca-47ef1f3861d4,2020-01-18 23:38:53,Clarita,Daviddi,518.33
2dfdaf9e-5a7a-4bca-8991-0428507f1fa7,2020-01-27 07:58:21,Mariam,Dancy,140.31
c332e099-2ccc-4b60-88e3-a7e4a8f53d8e,2020-01-03 00:24:56,Vonnie,Ellsbury,89.11
61a0edfa-787e-4564-8b7b-47a9a3afde84,2019-10-30 07:22:26,Hubey,Finlry,41.27
fe895ba5-af55-4549-a551-e7d286761ca9,2020-01-29 06:06:45,Kettie,McKleod,404.35
dbefeeea-5cd1-422c-9255-1de3e72ebe19,2019-10-24 14:34:10,Bartolemo,Crookshanks,563.40
17d8c893-660e-442c-8436-817ea941a3e2,2019-12-22 01:14:10,Joell,Backs,248.15
60e6e296-6432-4854-844e-0ef01e3a5201,2019-11-06 14:32:02,Bernita,Osbaldstone,418.31
ac26a948-fc97-4f6a-b3f7-90e97d78d39c,2020-01-02 06:52:42,Baxy,Carnilian,414.56
599454a5-8887-44ff-a090-c8107773e8b4,2019-12-21 14:51:25,Cornelle,Goalby,559.61
62b68ac7-57f6-4c35-a99c-52828a5e64f6,2019-12-25 02:06:59,Philomena,Ginty,239.50
a061d34e-ef59-4281-8d7f-4dbdadc3754e,2020-01-16 10:30:17,Sergeant,Bayford,275.02
f2e368d7-a8a3-4c0e-b951-0ff20d20c8e9,2020-01-04 04:19:07,Cad,Manktelow,132.05
f1b38efd-530c-434b-8877-e3b0b354bc7a,2019-12-07 03:22:04,Kassandra,McCluin,419.47
529a98e1-c342-4030-a61d-9bc77f0d410f,2019-11-16 17:31:19,Bordy,McQuaid,294.97
d64248c6-7d45-4323-a6f5-1f761f2b4f87,2019-10-15 01:44:18,Edd,Boud,82.14
2667277f-4b33-4310-9c8d-ed340e67a419,2020-01-27 01:12:23,Tully,Ambler,277.44
f78e782e-188d-4553-bda7-c63e050a2011,2020-01-20 21:20:53,Kerr,Fudge,136.11
ab3db4ab-6308-45a9-9e72-ae72e41d42d0,2019-12-16 18:00:46,Gaven,Sheber,527.38
3bec62c0-78e6-41ac-933e-d166b76e7bb5,2019-12-23 12:01:09,Howey,Dudden,59.87
f45620d9-c5e1-4f61-b3c2-3ebc370cfd82,2020-01-16 08:43:38,Kienan,Mayell,233.91
59ade0eb-8dd8-4553-a30d-f1ad1b6b8ef5,2019-11-30 08:16:04,Travus,Worviell,181.63
b9db9ceb-a242-42a9-b4be-63ab5055c272,2019-12-17 08:17:10,Hailee,Wardale,344.10
93a519ed-4a30-4a29-8f88-3ae44ee51337,2019-10-30 03:08:36,Sigrid,Kaplin,39.78
b37c336d-c85d-405c-bbf1-3e50b8036c61,2019-10-14 21:34:45,Ezechiel,Castagno,373.87
4591c437-a0cd-45a4-b20f-b22ada0a000b,2019-12-01 11:22:44,Hermina,Felder,557.68
113a67a4-e6f7-4746-af7b-a27800b3a017,2019-12-05 05:26:29,Ailina,Spires,41.78
b76533a3-0efb-4281-a33b-52035f67765c,2019-11-21 07:42:03,Lorens,Ollerton,164.10
6f5dbf31-9be1-46cd-a655-de4ee2872e2e,2019-10-30 01:13:11,Stevy,Khosa,206.72
db489ac3-9d5f-4468-b5d2-29bb766b5ae0,2020-01-13 06:56:27,Ky,Bidewel,138.75
84b39546-da23-48e7-8bd2-5a394e230816,2020-01-22 11:38:57,Kaylil,O'Hoey,166.96
bb44f731-e88a-44fb-8f38-52e36552ef71,2019-10-29 18:03:59,Kayla,Di Iorio,180.72
a6d7882c-7213-4b13-b1fd-72e5cca59fae,2019-11-24 16:10:54,Budd,McRavey,548.97
6f7032a2-117f-40b9-8762-27ba0ac5d0db,2019-12-01 04:09:49,Lorrin,Fantone,47.30
34d2caf5-d15f-47bc-895f-9b3424fcc288,2020-01-28 10:54:13,Ivett,O'Moylane,566.54
d2ba61f4-b6aa-4e9d-ac99-60fcc527b62d,2019-12-13 02:57:03,Garret,Fausch,294.99
06c06c4c-95ce-4a91-b031-a5c21453d4d7,2019-10-28 04:38:27,Marti,Winslow,35.34
22615c73-48cc-4fd3-90cc-7d9c038f50d3,2020-01-30 14:51:45,Aliza,Seeviour,582.72
39fb2322-8053-47d7-bc2d-1e350efbe197,2020-02-05 07:04:26,Cesaro,Deare,523.49
77483ac5-2680-4fa1-8649-9d2f0b6c5574,2019-12-26 06:33:46,Harlin,Clineck,506.08
69a19d35-e345-41f9-9d74-c30bab090367,2019-10-09 00:36:21,Laney,Derisley,182.88
0afbb5be-ca9f-41ef-a22f-2ab93535c8d5,2019-11-20 13:01:11,Aurelie,Chaulk,168.29
4ae56aa1-5b50-415e-a473-ef9591242d1c,2020-01-05 20:28:10,Almire,Proppers,363.27
c6cc1d64-b456-451e-aa48-496af4ae819f,2020-01-01 11:36:13,Rolph,Bollon,538.66
dd909d86-1780-4f37-a02c-c31a3f895f52,2020-01-02 07:48:37,Samara,Daynter,391.96
c905bee4-5a01-4400-9d9e-40357ac7c71c,2019-11-01 04:22:28,Ogden,Siegertsz,247.93
